1758203588626655286,,,,,,,1.87
1758203588732112630,,,,0.23,5.768,8.207,
1758203588733513932,,,,,,,1.87
1758203588838966640,,,,0.031,5.607,8.054,
1758203588840368567,,,,,,,1.87
1758203588941335911,,,,0.062,5.686,8.193,
1758203588943193046,,,,,,,1.87
1758203589048312682,,,,0.256,5.703,8.159,
1758203589050070859,,,,,,,1.87
1758203589151255129,,,,0.117,5.681,8.176,
1758203589152611275,,,,,,,1.87
1758203589258077629,,,,0.043,5.569,8.294,
1758203589259979192,,,,,,,1.87
1758203589365369296,,,,0.077,5.626,8.183,
1758203589366810390,,,,,,,1.87
1758203589472387577,,,,0.18,5.538,8.028,
1758203589474219661,,,,,,,1.87
1758203589579228306,,,,0.017,5.703,8.135,
1758203589580616640,,,,,,,1.87
1758203589685967369,,,,0.079,5.631,8.116,
1758203589687363567,,,,,,,1.87
1758203589792780806,,,,0.117,5.768,8.126,
1758203589794181483,,,,,,,1.87
1758203589899476952,,,,0.043,5.691,8.159,
1758203589900855390,,,,,,,1.87
1758203590001906744,,,,0.022,5.691,8.076,
1758203590003273462,,,,,,,1.87
1758203590108809192,,,,0.108,5.71,8.09,
1758203590110206848,,,,,,,1.87
1758203590215749348,,,,-0.148,5.669,8.169,
1758203590217173462,,,,,,,1.87
1758203590322459139,,,,0.043,5.734,8.26,
1758203590323863410,,,,,,,1.87
1758203590429403254,,,,-0.129,5.844,8.554,
1758203590430783671,,,,,,,1.87
1758203590531809296,,,,0.079,5.531,8.21,
1758203590533183671,,,,,,,1.87
1758203590638623775,,,,0.105,5.717,8.346,
1758203590640037264,,,,,,,1.87
1758203590741447108,,,,0.034,5.746,8.016,
1758203590742739191,,,,,,,1.87
1758203590844431275,,,,0.115,5.648,8.049,
1758203590845828931,,,,,,,1.87
1758203590947138306,,,,0.146,5.612,8.14,
1758203590948477941,,,,,,,1.87
1758203591050024243,,,,0.273,5.598,8.056,
1758203591051407733,,,,,,,1.87
1758203591156736847,,,,0.266,5.555,8.246,
1758203591158134764,,,,,,,1.87
1758203645584234483,,,,0.017,4.69,8.717,
1758203645585996045,,,,,,,0.0
1758203645690776983,,,,0.105,4.899,8.832,
1758203645692583962,,,,,,,0.0
1758203645797852400,,,,0.007,4.822,8.76,
1758203645799593754,,,,,,,0.0
1758203645904845524,,,,0.089,4.717,8.586,
1758203645906627504,,,,,,,0.0
1758203646011881514,,,,0.139,4.784,8.672,
1758203646013855368,,,,,,,0.0
1758203646119277660,,,,-0.057,4.638,8.712,
1758203646120763389,,,,,,,0.0
1758203646225947868,,,,0.074,4.788,8.873,
1758203646227360472,,,,,,,0.0
1758203646332570941,,,,0.026,4.729,8.777,
1758203646334565889,,,,,,,0.0
1758203646439676358,,,,-0.002,4.791,8.878,
1758203646441056983,,,,,,,0.0
1758203646546836462,,,,0.079,4.867,8.729,
1758203646548235785,,,,,,,0.0
1758203646649181670,,,,-0.019,4.851,8.801,
1758203646650552295,,,,,,,0.0
1758203646756026722,,,,-0.098,4.736,8.703,
1758203646757423024,,,,,,,0.0
1758203646862803649,,,,-0.012,4.836,8.717,
1758203646864203441,,,,,,,0.0
1758203646969709222,,,,-0.06,4.808,8.674,
1758203646971111878,,,,,,,0.0
1758203647072128128,,,,0.108,4.843,8.803,
1758203647073438180,,,,,,,0.0
1758203647178913180,,,,0.127,4.741,8.595,
1758203647180426930,,,,,,,0.0
1758203647285517503,,,,0.053,4.752,8.784,
1758203647286948076,,,,,,,0.0
1758203647388052816,,,,-0.034,4.793,8.724,
1758203647389418180,,,,,,,0.0
1758203647494965993,,,,-0.103,4.882,8.878,
1758203647496402399,,,,,,,0.0
1758203647597581670,,,,-0.014,4.822,8.693,
1758203647598945159,,,,,,,0.0
1758203647699965315,,,,0.034,4.86,8.739,
1758203647701332659,,,,,,,0.0
1758203647807111461,,,,0.034,4.815,8.839,
1758203647808490263,,,,,,,0.0
1758203647914149117,,,,0.101,4.822,8.607,
1758203647915545107,,,,,,,0.0
1758203648021048232,,,,0.034,4.843,8.595,
1758203648022456149,,,,,,,0.0
1758203648128187347,,,,0.034,4.858,8.607,
1758203648129577242,,,,,,,0.0
1758203648230661253,,,,2.933,4.348,8.868,
1758203648232012555,,,,,,,0.0
1758203648333102971,,,,0.946,3.318,9.064,
1758203648334473440,,,,,,,0.0
1758203648435462451,,,,-0.29,3.685,9.924,
1758203648436896461,,,,,,,0.0
1758203648537934951,,,,3.302,4.319,10.034,
1758203648539333961,,,,,,,0.0
1758203648640988336,,,,-0.242,4.247,9.215,
1758203648642772659,,,,,,,0.0
1758203648744629013,,,,3.431,2.519,8.181,
1758203648746459586,,,,,,,0.0
1758203648851788700,,,,-0.065,1.674,10.719,
1758203648853185940,,,,,,,0.0
1758203648958825627,,,,4.197,4.08,1.12,
1758203648960224325,,,,,,,0.0
1758203649065682294,,,,2.581,1.686,7.853,
1758203649067118127,,,,,,,0.0
1758203649168169117,,,,4.128,-0.129,11.492,
1758203649169876200,,,,,,,0.0
1758203649275537867,,,,3.335,-0.01,6.852,
1758203649276991773,,,,,,,0.0
1758203649377898127,,,,2.662,-2.6,7.989,
1758203649379353752,,,,,,,0.0
1758203649484839117,,,,3.512,-0.263,8.413,
1758203649486211409,,,,,,,0.0
1758203649587210106,,,,4.903,-2.868,14.619,
1758203649589140263,,,,,,,0.0
1758203649689906721,,,,1.001,-0.05,3.46,
1758203649691905106,,,,,,,0.0
1758203649792784533,,,,2.636,-2.327,10.111,
1758203649794194325,,,,,,,0.0
1758203649900245575,,,,1.76,-1.008,6.014,
1758203649901621408,,,,,,,0.0
1758203650002412710,,,,2.286,-1.671,10.458,
1758203650003868648,,,,,,,0.0
1758203650109559221,,,,4.882,-2.078,15.44,
1758203650110955262,,,,,,,0.0
1758203650216328075,,,,2.131,-2.162,0.096,
1758203650217766044,,,,,,,0.0
1758203650323233960,,,,2.816,-2.765,12.653,
1758203650324633492,,,,,,,0.0
1758203650430334846,,,,3.871,-3.747,11.593,
1758203650431759273,,,,,,,0.0
1758203650533005627,,,,3.333,-3.376,5.231,
1758203650534413908,,,,,,,0.0
1758203650635403856,,,,3.591,-4.223,11.581,
1758203650636904689,,,,,,,0.0
1758203650737841148,,,,2.514,2.84,9.438,
1758203650739239012,,,,,,,0.0
1758203650840268127,,,,5.274,-1.762,8.557,
1758203650841728596,,,,,,,0.0
1758203650943020783,,,,2.052,3.579,6.127,
1758203650944487866,,,,,,,0.0
1758203651049959064,,,,4.13,3.847,3.472,
1758203651051355523,,,,,,,0.0
1758203651156685418,,,,-3.448,6.141,11.43,
1758203651158100210,,,,,,,0.0
1758203651263264689,,,,3.816,1.633,8.648,
1758203651265078960,,,,,,,0.0
1758203651370418022,,,,1.841,0.46,10.221,
1758203651371824168,,,,,,,0.0
1758203651477127033,,,,2.03,1.453,9.618,
1758203651478512554,,,,,,,0.0
1758203651583715783,,,,2.085,1.377,9.407,
1758203651585105106,,,,,,,0.0
1758203651690503960,,,,2.191,1.355,9.445,
1758203651691915887,,,,,,,0.0
1758203651793114376,,,,2.265,1.444,9.622,
1758203651794887866,,,,,,,0.0
1758203651899980783,,,,2.102,-4.372,11.236,
1758203651901805053,,,,,,,0.0
1758203652006901668,,,,2.064,2.073,8.545,
1758203652008295574,,,,,,,0.0
1758203652113624689,,,,-0.881,0.211,10.882,
1758203652115026303,,,,,,,0.0
1758203652215967189,,,,0.488,2.602,7.882,
1758203652217345887,,,,,,,0.0
1758203652322734376,,,,-0.96,0.493,10.254,
1758203652324146095,,,,,,,0.0
1758203652429551876,,,,0.711,2.538,9.467,
1758203652430940730,,,,,,,0.0
1758203652536135157,,,,1.341,2.152,9.857,
1758203652537542918,,,,,,,0.0
1758203652642895626,,,,0.527,2.315,9.601,
1758203652644306876,,,,,,,0.0
1758203652749566876,,,,0.96,2.217,9.529,
1758203652750983907,,,,,,,0.0
1758203652856558074,,,,0.97,2.109,9.594,
1758203652857961616,,,,,,,0.0
1758203652963510834,,,,1.046,2.219,9.673,
1758203652964892293,,,,,,,0.0
1758203653066005522,,,,0.967,2.095,9.79,
1758203653067384220,,,,,,,0.0
1758203653172647605,,,,0.962,2.112,9.524,
1758203653174042188,,,,,,,0.0
1758203653279413751,,,,0.989,2.109,9.584,
1758203653280725365,,,,,,,0.0
1758203653382064063,,,,1.374,1.8,9.675,
1758203653383568438,,,,,,,0.0
1758203653489098647,,,,1.003,2.138,9.622,
1758203653490420313,,,,,,,0.0
1758203653591719376,,,,1.063,2.057,9.641,
1758203653593026876,,,,,,,0.0
1758203653694075886,,,,1.02,2.188,9.524,
1758203653695431772,,,,,,,0.0
1758203653800846615,,,,1.053,2.1,9.364,
1758203653802243074,,,,,,,0.0
1758203653907598386,,,,1.032,2.217,9.546,
1758203653908987709,,,,,,,0.0
1758203654014449688,,,,0.912,2.09,9.771,
1758203654015885313,,,,,,,0.0
1758203654121200469,,,,0.984,2.009,9.534,
1758203654122569323,,,,,,,0.0
1758203654223613646,,,,1.176,2.138,9.483,
1758203654224975678,,,,,,,0.0
1758203654330425417,,,,1.085,2.155,9.524,
1758203654332224844,,,,,,,0.0
1758203654437180677,,,,1.006,2.076,9.596,
1758203654438988021,,,,,,,0.0
1758203654539676875,,,,1.245,2.049,9.589,
1758203654541044740,,,,,,,0.0
1758203654641979688,,,,1.077,2.088,9.584,
1758203654643329688,,,,,,,0.0
1758203654748996511,,,,0.934,2.014,9.567,
1758203654750708490,,,,,,,0.0
1758203654856106198,,,,1.03,2.052,9.567,
1758203654857507552,,,,,,,0.0
1758203654962940156,,,,1.104,2.028,9.785,
1758203654964320625,,,,,,,0.0
1758203655069661354,,,,0.953,2.018,9.677,
1758203655071060573,,,,,,,0.0
1758203655172069115,,,,1.195,2.109,9.579,
1758203655173430938,,,,,,,0.0
1758203655278800156,,,,1.092,2.121,9.62,
1758203655280191146,,,,,,,0.0
1758203655385558542,,,,1.058,2.217,9.601,
1758203655387000781,,,,,,,0.0
1758203655492222031,,,,1.197,1.961,9.555,
1758203655493600833,,,,,,,0.0
1758203655599277604,,,,1.056,1.992,9.651,
1758203655600675312,,,,,,,0.0
1758203655706029062,,,,1.118,2.033,9.495,
1758203655707430781,,,,,,,0.0
1758203655812772448,,,,1.041,2.023,9.491,
1758203655814166406,,,,,,,0.0
1758203655919610885,,,,1.087,2.076,9.615,
1758203655921000729,,,,,,,0.0
1758203656026576979,,,,0.979,1.944,9.828,
1758203656027980416,,,,,,,0.0
1758203656133654323,,,,0.749,2.421,9.148,
1758203656135060469,,,,,,,0.0
1758203656236332604,,,,0.611,1.879,9.522,
1758203656238181614,,,,,,,0.0
1758203656343478906,,,,1.149,2.717,10.637,
1758203656345604687,,,,,,,0.0
1758203656450841250,,,,1.276,2.605,9.946,
1758203656452667552,,,,,,,0.0
1758203656558120104,,,,2.468,2.358,9.194,
1758203656559933333,,,,,,,0.0
1758203656665419739,,,,2.818,3.898,8.543,
1758203656667634218,,,,,,,0.0
1758203656772913020,,,,2.444,4.427,7.894,
1758203656774299218,,,,,,,0.0
1758203656875362552,,,,1.887,4.59,8.394,
1758203656876791770,,,,,,,0.0
1758203656977964166,,,,1.97,4.183,8.921,
1758203656979352864,,,,,,,0.0
1758203657080441093,,,,1.753,4.147,8.61,
1758203657081802499,,,,,,,0.0
1758203657182819895,,,,1.872,3.936,9.069,
1758203657184157760,,,,,,,0.0
1758203685304920353,0.862,2.109,11.152,,,,
1758203685306220614,,,,,,,0.0
1758203685410116082,0.905,2.193,11.179,,,,
1758203686460041863,0.792,2.248,11.052,,,,
1758203686461452749,,,,,,,0.0
1758203686563454155,1.063,2.131,10.949,,,,
1758203686565172176,,,,,,,0.0
1758203686670536290,0.833,2.282,10.903,,,,
1758203686672281707,,,,,,,0.0
1758203686777440248,0.778,2.229,10.906,,,,
1758203686779178634,,,,,,,0.0
1758203686880502019,0.862,2.174,11.085,,,,
1758203686882358373,,,,,,,0.0
1758203686983909936,0.903,2.093,11.167,,,,
1758203686985665196,,,,,,,0.0
1758203687090980873,0.917,2.15,10.915,,,,
1758203687092754884,,,,,,,0.0
1758203687197941602,1.044,2.253,11.291,,,,
1758203687199735352,,,,,,,0.0
1758203687304993946,0.864,2.222,11.128,,,,
1758203687306538686,,,,,,,0.0
1758203687407371238,0.95,2.198,11.143,,,,
1758203687408984102,,,,,,,0.0
1758203688557494571,0.594,5.339,10.06,,,,
1758203688559315039,,,,,,,0.0
1758203688664988633,0.644,5.748,9.495,,,,
1758203688666808321,,,,,,,0.0
1758203688771814206,1.166,7.432,8.689,,,,
1758203688773576081,,,,,,,0.0
1758203688878605404,1.087,6.663,9.39,,,,
1758203688880374831,,,,,,,0.0
1758203688985513112,1.298,6.266,8.138,,,,
1758203688987322956,,,,,,,0.0
1758203689092354466,0.948,6.955,8.753,,,,
1758203689094181654,,,,,,,0.0
1758203689199159050,0.666,5.442,10.168,,,,
1758203689201013789,,,,,,,0.0
1758203689306091237,0.189,6.491,8.815,,,,
1758203689307855143,,,,,,,0.0
1758203689412990872,0.771,9.191,9.342,,,,
1758203689414389414,,,,,,,0.0
1758203689519698789,0.321,5.227,9.1,,,,
1758203689521150560,,,,,,,0.0
1758203690676080039,-0.062,3.802,10.41,,,,
1758203690677585143,,,,,,,0.0
1758203690783068580,-0.129,3.833,10.467,,,,
1758203690784593112,,,,,,,0.0
1758203690890206341,-0.141,3.879,10.472,,,,
1758203690892126497,,,,,,,0.0
1758203690997796080,-0.163,3.721,10.4,,,,
1758203690999661028,,,,,,,0.0
1758203691100689674,0.005,3.783,10.302,,,,
1758203691102168059,,,,,,,0.0
1758203691207623788,-0.251,3.752,10.52,,,,
1758203691209380872,,,,,,,0.0
1758203691314674518,-0.148,3.752,10.501,,,,
1758203691316504778,,,,,,,0.0
1758203691418161236,-0.213,3.716,10.41,,,,
1758203691419990143,,,,,,,0.0
1758203691520696028,-0.28,3.761,10.446,,,,
1758203691522116913,,,,,,,0.0
1758203691623074049,-0.287,3.716,10.479,,,,
1758203691624480455,,,,,,,0.0
1758203692782864465,-0.151,3.8,10.613,,,,
1758203692784814257,,,,,,,0.0
1758203692890075298,-0.081,3.768,10.683,,,,
1758203692891885819,,,,,,,0.0
1758203692997249777,-0.017,3.615,10.53,,,,
1758203692999037486,,,,,,,0.0
1758203693104356444,-0.189,3.764,10.451,,,,
1758203693106125194,,,,,,,0.0
1758203693211426027,-0.283,3.551,10.477,,,,
1758203693212928996,,,,,,,0.0
1758203693318199569,-0.182,3.812,10.712,,,,
1758203693319966236,,,,,,,0.0
1758203693425264256,-0.215,3.677,10.532,,,,
1758203693426812121,,,,,,,0.0
1758203693532267954,-0.232,3.785,10.693,,,,
1758203693534071183,,,,,,,0.0
1758203693634831860,-0.208,3.704,10.357,,,,
1758203693636289621,,,,,,,0.0
1758203693741582485,-0.127,3.668,10.518,,,,
1758203693743005662,,,,,,,0.0
1758203694900257485,0.479,7.405,7.958,,,,
1758203694901948787,,,,,,,0.0
1758203695007115975,0.512,7.223,8.064,,,,
1758203695008867016,,,,,,,0.0
1758203695114080245,0.397,7.178,7.829,,,,
1758203695115910714,,,,,,,0.0
1758203695221019933,0.342,7.084,8.078,,,,
1758203695222734516,,,,,,,0.0
1758203695327909151,0.426,7.391,8.004,,,,
1758203695329389256,,,,,,,0.0
1758203695434685506,0.728,7.626,9.601,,,,
1758203695436212276,,,,,,,0.0
1758203695541521599,1.599,10.226,6.132,,,,
1758203695543000297,,,,,,,0.0
1758203695648164256,-0.232,8.358,6.139,,,,
1758203695649722589,,,,,,,0.0
1758203695755003370,0.591,8.066,7.63,,,,
1758203695756466495,,,,,,,0.0
1758203695857692224,0.115,6.323,8.054,,,,
1758203695859093735,,,,,,,0.0
1758203697018574515,-1.834,8.586,6.213,,,,
1758203697020458630,,,,,,,0.0
1758203697125842120,-1.082,10.262,4.666,,,,
1758203697127399932,,,,,,,0.0
1758203697232735505,-1.31,8.478,5.576,,,,
1758203697234290401,,,,,,,0.0
1758203697339601442,-1.721,8.305,6.428,,,,
1758203697341147224,,,,,,,0.0
1758203697446572276,-2.911,7.712,6.182,,,,
1758203697448558682,,,,,,,0.0
1758203697553716651,-3.168,6.697,6.057,,,,
1758203697555178734,,,,,,,0.0
1758203697660669671,-2.732,7.128,6.912,,,,
1758203697662142953,,,,,,,0.0
1758203697767518526,-2.564,9.584,7.609,,,,
1758203697768999151,,,,,,,0.0
1758203697874303213,-2.722,6.926,7.554,,,,
1758203697875700557,,,,,,,0.0
1758203697976815192,-3.275,5.78,6.371,,,,
1758203697978210973,,,,,,,0.0
1758203699136864879,-2.634,7.032,7.415,,,,
1758203699138837535,,,,,,,0.0
1758203699244156858,-2.294,7.278,6.709,,,,
1758203699245720556,,,,,,,0.0
1758203699351184046,-2.193,6.941,6.519,,,,
1758203699352726129,,,,,,,0.0
1758203699453888212,-1.729,7.846,6.522,,,,
1758203699455393056,,,,,,,0.0
1758203699560952848,-2.389,9.878,6.512,,,,
1758203699562959514,,,,,,,0.0
1758203699663948785,-2.531,6.187,5.77,,,,
1758203699665460973,,,,,,,0.0
1758203699770854827,-2.291,8.104,6.062,,,,
1758203699772851077,,,,,,,0.0
1758203699878139306,-5.289,7.666,6.103,,,,
1758203699880138212,,,,,,,0.0
1758203699981107327,-3.469,3.287,5.183,,,,
1758203699982493889,,,,,,,0.0
1758203700083723212,-1.901,14.641,5.957,,,,
1758203700085121389,,,,,,,0.0
1758203701244949514,-2.705,7.712,5.669,,,,
1758203701246972847,,,,,,,0.0
1758203701352061910,-2.332,7.92,6.06,,,,
1758203701354051285,,,,,,,0.0
1758203701459343576,-2.727,7.997,5.902,,,,
1758203701461365451,,,,,,,0.0
1758203701566625139,-2.478,7.98,6.249,,,,
1758203701568618212,,,,,,,0.0
1758203701673851857,-2.066,8.102,6.299,,,,
1758203701675848889,,,,,,,0.0
1758203701781027899,-1.599,8.064,6.467,,,,
1758203701782578576,,,,,,,0.0
1758203701888078524,-2.157,7.989,5.863,,,,
1758203701889526024,,,,,,,0.0
1758203701990651597,-2.133,8.413,5.741,,,,
1758203701992084826,,,,,,,0.0
1758203702097452743,-2.437,9.237,6.345,,,,
1758203702098861701,,,,,,,0.0
1758203702200838159,-2.957,7.463,5.6,,,,
1758203702202389097,,,,,,,0.0
1758203703360534565,-2.581,7.764,5.885,,,,
1758203703362542378,,,,,,,0.0
1758203703464201336,-2.686,8.926,5.291,,,,
1758203703466077482,,,,,,,0.0
1758203703571843107,-2.449,8.404,4.69,,,,
1758203703573309305,,,,,,,0.0
1758203703678708784,-1.123,7.415,7.087,,,,
1758203703680453471,,,,,,,0.0
1758203703785802950,-0.785,7.424,7.441,,,,
1758203703787567377,,,,,,,0.0
1758203703892652482,-0.934,7.46,7.367,,,,
1758203703894146023,,,,,,,0.0
1758203703999321231,-0.886,7.47,7.585,,,,
1758203704001086284,,,,,,,0.0
1758203704106314148,-0.778,7.592,7.621,,,,
1758203704108041596,,,,,,,0.0
1758203704208827117,-0.781,7.41,7.614,,,,
1758203704210226961,,,,,,,0.0
1758203705368407168,-0.613,7.468,7.58,,,,
1758203705369893158,,,,,,,0.0
1758203705474917377,-0.558,7.602,7.558,,,,
1758203705476707793,,,,,,,0.0
1758203705581660970,-0.639,7.592,7.556,,,,
1758203705583177273,,,,,,,0.0
1758203705688614929,-0.749,7.573,7.654,,,,
1758203705690364720,,,,,,,0.0
1758203705795513522,-0.62,7.626,7.594,,,,
1758203705797309200,,,,,,,0.0
1758203705902484095,-0.503,7.558,7.673,,,,
1758203705904250241,,,,,,,0.0
1758203706009361699,-0.611,7.58,7.614,,,,
1758203706011114356,,,,,,,0.0
1758203706112103470,-0.553,7.549,7.554,,,,
1758203706113441231,,,,,,,0.0
1758203706214947324,-0.553,7.537,7.365,,,,
1758203706216392793,,,,,,,0.0
1758203706322095085,-0.668,7.482,7.496,,,,
1758203706323526283,,,,,,,0.0
1758203707480875241,-0.594,7.587,7.53,,,,
1758203707482339668,,,,,,,0.0
1758203707583267584,-0.56,7.63,7.776,,,,
1758203707584763522,,,,,,,0.0
1758203707685895293,-0.599,7.355,7.587,,,,
1758203707687383730,,,,,,,0.0
1758203707792632272,-0.548,7.367,7.657,,,,
1758203707794141438,,,,,,,0.0
1758203707899480918,-0.515,7.587,7.707,,,,
1758203707901008522,,,,,,,0.0
1758203708006339615,-0.467,7.477,7.558,,,,
1758203708008570449,,,,,,,0.0
1758203708113740553,-0.335,7.554,7.362,,,,
1758203708115241542,,,,,,,0.0
1758203708220654667,-0.577,7.563,7.628,,,,
1758203708222669772,,,,,,,0.0
1758203708323353730,-0.649,7.599,7.535,,,,
1758203708324744407,,,,,,,0.0
1758203708426013261,-0.52,7.547,7.472,,,,
1758203708427426334,,,,,,,0.0
1758203709580662167,-0.508,7.647,7.412,,,,
1758203709582127219,,,,,,,0.0
1758203709687515552,-0.601,7.58,7.537,,,,
1758203709688968365,,,,,,,0.0
1758203709794227427,-0.503,7.549,7.784,,,,
1758203709796313104,,,,,,,0.0
1758203709901309510,-0.45,7.436,7.685,,,,
1758203709902794094,,,,,,,0.0
1758203710007938365,-0.625,7.587,7.566,,,,
1758203710009885552,,,,,,,0.0
1758203710115484354,-0.555,7.508,7.544,,,,
1758203710117558677,,,,,,,0.0
1758203710222659198,-0.524,7.563,7.693,,,,
1758203710224141490,,,,,,,0.0
1758203710329654094,-0.622,7.465,7.525,,,,
1758203710331680708,,,,,,,0.0
1758203710432491542,-0.498,7.611,7.573,,,,
1758203710434448260,,,,,,,0.0
1758203710536318156,-0.706,7.489,7.618,,,,
1758203710538332010,,,,,,,0.0
1758203711699019301,-0.517,7.439,7.654,,,,
1758203711701322791,,,,,,,0.0
1758203711807517322,-0.599,7.602,7.654,,,,
1758203711809058781,,,,,,,0.0
1758203711912121958,-0.491,7.616,7.532,,,,
1758203711913579770,,,,,,,0.0
1758203712018774353,-0.455,7.638,7.841,,,,
1758203712020277895,,,,,,,0.0
1758203712121568155,-0.658,7.642,7.688,,,,
1758203712123072426,,,,,,,0.0
1758203712228393416,-0.476,7.465,7.52,,,,
1758203712230185708,,,,,,,0.0
1758203712335497426,-0.467,7.537,7.563,,,,
1758203712337285447,,,,,,,0.0
1758203712442496072,-0.52,7.551,7.549,,,,
1758203712444276645,,,,,,,0.0
1758203712545399093,-0.476,7.463,7.681,,,,
1758203712546839405,,,,,,,0.0
1758203712648044405,-0.5,7.444,7.733,,,,
1758203712649917374,,,,,,,0.0
1758203713794851176,-0.572,7.59,7.602,,,,
1758203713796733572,,,,,,,0.0
1758203713902002790,-0.62,7.57,7.621,,,,
1758203713903745603,,,,,,,0.0
1758203714008920446,-0.498,7.544,7.594,,,,
1758203714010717321,,,,,,,0.0
1758203714115972373,-0.67,7.578,7.685,,,,
1758203714117733623,,,,,,,0.0
1758203714219033884,-0.491,7.599,7.561,,,,
1758203714220547842,,,,,,,0.0
1758203714325860603,-0.572,7.563,7.772,,,,
1758203714327650759,,,,,,,0.0
1758203714433007998,-0.522,7.604,7.42,,,,
1758203714434757634,,,,,,,0.0
1758203714535754040,-0.429,7.29,7.614,,,,
1758203714537216488,,,,,,,0.0
1758203714638315238,-0.369,7.578,7.609,,,,
1758203714639748832,,,,,,,0.0
1758203714741055759,-0.642,7.441,7.389,,,,
1758203714742562425,,,,,,,0.0
1758203715791981071,-0.352,7.556,7.585,,,,
1758203715793384248,,,,,,,0.0
1758203715895484300,-0.532,7.484,7.934,,,,
1758203715897422321,,,,,,,0.0
1758203716002697737,-0.532,7.499,7.475,,,,
1758203716004496644,,,,,,,0.0
1758203716109712581,-0.591,7.566,7.585,,,,
1758203716111483519,,,,,,,0.0
1758203716216694768,-0.441,7.496,7.74,,,,
1758203716218485393,,,,,,,0.0
1758203716323779404,-0.555,7.58,7.585,,,,
1758203716325524821,,,,,,,0.0
1758203716430772321,-0.433,7.475,7.561,,,,
1758203716432206748,,,,,,,0.0
1758203716537557581,-0.541,7.561,7.391,,,,
1758203716539555237,,,,,,,0.0
1758203716640482998,-0.522,7.535,7.58,,,,
1758203716641871904,,,,,,,0.0
1758203716743144404,-0.429,7.429,7.606,,,,
1758203716744695810,,,,,,,0.0
1758203717895737320,,,,,,,0.0
1758203717997541539,-0.603,7.515,7.666,,,,
1758203717999098726,,,,,,,0.0
1758203718104315549,-0.402,7.563,7.484,,,,
1758203718106414039,,,,,,,0.0
1758203718211504611,-0.484,7.47,7.369,,,,
1758203718213506643,,,,,,,0.0
1758203718318548101,-0.469,7.714,7.736,,,,
1758203718320562945,,,,,,,0.0
1758203718425689820,-0.33,7.578,7.688,,,,
1758203718427709507,,,,,,,0.0
1758203718532841278,-0.51,7.647,7.494,,,,
1758203718534835861,,,,,,,0.0
1758203718640150653,-0.606,7.506,7.582,,,,
1758203718642149507,,,,,,,0.0
1758203718747250601,-0.563,7.458,7.647,,,,
1758203718748641174,,,,,,,0.0
1758203718854324195,-0.505,7.647,7.41,,,,
1758203718855815965,,,,,,,0.0
1758203720014573673,-0.591,7.609,7.709,,,,
1758203720016780080,,,,,,,0.0
1758203720122109767,-0.529,7.535,7.542,,,,
1758203720124175809,,,,,,,0.0
1758203720225274038,-0.472,7.549,7.465,,,,
1758203720227278829,,,,,,,0.0
1758203720328222788,-0.464,7.379,7.503,,,,
1758203720329704923,,,,,,,0.0
1758203720432786121,-0.563,7.623,7.592,,,,
1758203720436060600,,,,,,,0.0
1758203720539725861,-0.524,7.618,7.798,,,,
1758203720542082631,,,,,,,0.0
1758203720647953361,-0.34,7.494,7.563,,,,
1758203720649828204,,,,,,,0.0
1758203720755672736,-0.45,7.547,7.544,,,,
1758203720757516642,,,,,,,0.0
1758203720858501538,-0.57,7.432,7.614,,,,
1758203720859891798,,,,,,,0.0
1758203720965396590,-0.433,7.535,7.563,,,,
1758203720966866121,,,,,,,0.0
1758203722125579037,-0.589,7.573,7.468,,,,
1758203722127370339,,,,,,,0.0
1758203722232641693,-0.522,7.518,7.604,,,,
1758203722234394662,,,,,,,0.0
1758203722339553047,-0.314,7.57,7.556,,,,
1758203722341307214,,,,,,,0.0
1758203722442352943,-0.733,7.357,7.417,,,,
1758203722444188464,,,,,,,0.0
1758203722549487943,-0.333,7.463,7.649,,,,
1758203722551294245,,,,,,,0.0
1758203722656541120,-0.553,7.57,7.673,,,,
1758203722658422422,,,,,,,0.0
1758203722763780756,-0.335,7.398,7.606,,,,
1758203722765633672,,,,,,,0.0
1758203722871331276,-0.68,7.626,7.633,,,,
1758203722873187526,,,,,,,0.0
1758203722974657006,-0.397,7.432,7.649,,,,
1758203722976541224,,,,,,,0.0
1758203723081547058,-0.599,7.494,7.585,,,,
1758203723083394297,,,,,,,0.0
1758203724237798880,-0.56,7.523,7.666,,,,
1758203724239545703,,,,,,,0.0
1758203724344748255,-0.553,7.604,7.585,,,,
1758203724346535442,,,,,,,0.0
1758203724451943672,-0.328,7.424,7.649,,,,
1758203724453684036,,,,,,,0.0
1758203724558771901,-0.589,7.575,7.518,,,,
1758203724560530078,,,,,,,0.0
1758203724665707942,-0.591,7.496,7.444,,,,
1758203724667508307,,,,,,,0.0
1758203724772604505,-0.373,7.609,7.606,,,,
1758203724774354453,,,,,,,0.0
1758203724879603099,-0.575,7.657,7.628,,,,
1758203724881353411,,,,,,,0.0
1758203724986472786,-0.579,7.47,7.609,,,,
1758203724988221171,,,,,,,0.0
1758203725089166588,-0.654,7.444,7.52,,,,
1758203725090563723,,,,,,,0.0
1758203726242788358,-0.565,7.647,7.621,,,,
1758203726244126431,,,,,,,0.0
1758203726346516744,-0.579,7.563,7.321,,,,
1758203726348067577,,,,,,,0.0
1758203726453420285,-0.412,7.556,7.585,,,,
1758203726454997629,,,,,,,0.0
1758203726560227890,-0.484,7.496,7.566,,,,
1758203726561684400,,,,,,,0.0
