time_abs_s,time_rel_s,z1_raw,z1_rot_fit,z1_compensated
1758217989.7016191,4.984862327575684,-9.278,-8.19916540029494,-1.0788345997050612
1758217989.7073715,4.990614652633667,-9.428,-8.187937180027381,-1.2400628199726196
1758217989.713033,4.996276140213013,-9.22,-8.175586249391166,-1.0444137506088342
1758217989.7188177,5.002060890197754,-9.424,-8.161636318067433,-1.262363681932566
1758217989.7244973,5.007740497589111,-8.48,-8.146634118946455,-0.33336588105354537
1758217989.7303207,5.013563871383667,-9.084,-8.129911255089718,-0.9540887449102815
1758217989.7359886,5.019231796264648,-9.546,-8.11233358106188,-1.4336664189381185
1758217989.7417214,5.0249645709991455,-8.44,-8.093251883049305,-0.3467481169506943
1758217989.747478,5.030721187591553,-9.024,-8.072775367113724,-0.9512246328862748
1758217989.753196,5.0364391803741455,-9.608,-8.051134521809098,-1.5568654781909022
1758217989.7589564,5.042199611663818,-8.253,-8.028024723139565,-0.2249752768604356
1758217989.7647479,5.047991037368774,-8.803,-8.003470525856786,-0.7995294741432151
1758217989.77134,5.0545830726623535,-8.332,-7.973916309538964,-0.3580836904610365
1758217989.777645,5.060888290405273,-7.937,-7.944053993250359,0.007053993250358381
1758217989.7844179,5.0676610469818115,-8.741,-7.910247822797821,-0.8307521772021786
1758217989.7909398,5.074182987213135,-8.871,-7.876007360330496,-0.9949926396695048
1758217989.7974033,5.080646514892578,-9.273,-7.840448311867491,-1.4325516881325084
1758217989.8039255,5.0871686935424805,-8.487,-7.8029338895052485,-0.6840661104947516
1758217989.810413,5.093656063079834,-9.184,-7.764000328628723,-1.4199996713712766
1758217989.817003,5.10024619102478,-10.029,-7.722804644401868,-2.306195355598132
1758217989.82332,5.106563091278076,-8.234,-7.681768258498785,-0.552231741501215
1758217989.830125,5.113368272781372,-9.424,-7.635872889472721,-1.7881271105272782
1758217989.836629,5.119872093200684,-8.408,-7.590383961466204,-0.8176160385337958
1758217989.8431232,5.126366376876831,-8.712,-7.543385474306967,-1.168614525693033
1758217989.8495946,5.132837772369385,-8.691,-7.49499536772521,-1.196004632274791
1758217989.8559725,5.139215707778931,-8.255,-7.445792668678831,-0.8092073313211694
1758217989.8626578,5.1459009647369385,-8.143,-7.392619101069149,-0.7503808989308514
1758217989.8685815,5.151824712753296,-8.485,-7.344143072937761,-1.1408569270622388
1758217989.8743737,5.157616853713989,-8.49,-7.2955172153782195,-1.1944827846217807
1758217989.8802319,5.163475036621094,-8.064,-7.245111182921439,-0.8188888170785606
1758217989.886009,5.169252157211304,-8.262,-7.194203541892714,-1.0677964581072867
1758217989.8918266,5.175069808959961,-8.018,-7.141743798089018,-0.8762562019109827
1758217989.897663,5.180906295776367,-7.975,-7.087917878624348,-0.8870821213756512
1758217989.903255,5.186498165130615,-7.927,-7.035232101875311,-0.891767898124689
1758217989.9089684,5.192211627960205,-7.798,-6.980281309927556,-0.8177186900724438
1758217989.914027,5.197270154953003,-7.989,-6.930692141687367,-1.0583078583126326
1758217989.9198074,5.20305061340332,-8.289,-6.87295616820084,-1.4160438317991595
1758217989.925501,5.208744287490845,-8.162,-6.814980378431431,-1.3470196215685695
1758217989.9312336,5.214476823806763,-7.75,-6.755508594195719,-0.9944914058042809
1758217989.9369204,5.220163583755493,-7.645,-6.695430172493588,-0.9495698275064113
1758217989.942437,5.225680112838745,-7.207,-6.636129765739996,-0.5708702342600036
1758217989.9481585,5.231401681900024,-7.02,-6.573573069700497,-0.446426930299503
1758217989.9538672,5.237110376358032,-7.597,-6.51009910614168,-1.0869008938583207
1758217989.9594026,5.242645740509033,-6.608,-6.447552638746764,-0.16044736125323578
1758217989.9652495,5.24849271774292,-8.021,-6.380426481004642,-1.6405735189953585
1758217989.9718127,5.255055904388428,-6.007,-6.303795804500481,0.2967958045004817
1758217989.9786212,5.261864423751831,-6.376,-6.222884082231524,-0.153115917768476
1758217989.985064,5.268307209014893,-7.657,-6.145006490527367,-1.5119935094726333
1758217989.9913633,5.274606466293335,-6.203,-6.0676454106545785,-0.13535458934542177
1758217989.99796,5.281203269958496,-5.71,-5.985355089008676,0.2753550890086762
1758217990.0046065,5.28784966468811,-7.35,-5.901144207811198,-1.4488557921888017
1758217990.0112498,5.294492959976196,-8.155,-5.815684618838515,-2.3393153811614846
1758217990.0176902,5.300933361053467,-6.254,-5.731623016749195,-0.5223769832508047
1758217990.0244386,5.3076817989349365,-6.907,-5.642279189133565,-1.264720810866435
1758217990.03087,5.314113140106201,-6.567,-5.555949661278743,-1.0110503387212573
1758217990.0373511,5.320594310760498,-6.27,-5.467800276040392,-0.8021997239596077
1758217990.0439231,5.327166318893433,-5.322,-5.377253919580399,0.055253919580398936
1758217990.050403,5.333646297454834,-6.393,-5.286848717894357,-1.1061512821056425
1758217990.0567815,5.340024709701538,-5.519,-5.196785756217215,-0.32221424378278485
1758217990.063434,5.34667706489563,-5.413,-5.101738034256374,-0.3112619657436264
1758217990.0703228,5.35356593132019,-4.896,-5.002130786993358,0.10613078699335787
1758217990.0767472,5.359990358352661,-5.195,-4.908176652846188,-0.2868233471538124
1758217990.0834413,5.366684436798096,-5.052,-4.809209021190436,-0.24279097880956346
1758217990.089964,5.373207092285156,-5.37,-4.711745562495082,-0.658254437504918
1758217990.095924,5.379167079925537,-4.92,-4.621817779916052,-0.2981822200839481
1758217990.102658,5.385901212692261,-4.784,-4.519227410051086,-0.2647725899489135
1758217990.1094146,5.39265775680542,-5.497,-4.415270478374027,-1.0817295216259728
1758217990.1158352,5.399078369140625,-4.319,-4.315551588954187,-0.00344841104581306
1758217990.1224608,5.405704021453857,-5.253,-4.21171881780134,-1.0412811821986603
1758217990.1289353,5.4121785163879395,-3.565,-4.109363855046198,0.5443638550461984
1758217990.135305,5.418548107147217,-4.884,-4.007828154419104,-0.8761718455808962
1758217990.142204,5.425447225570679,-4.168,-3.8969356650507025,-0.2710643349492976
1758217990.148722,5.431965112686157,-4.525,-3.791318471375234,-0.7336815286247664
1758217990.1552567,5.438499927520752,-4.927,-3.6846177943756784,-1.2423822056243212
1758217990.1618817,5.445124864578247,-3.12,-3.5756411062455653,0.4556411062455652
1758217990.1681345,5.451377630233765,-3.644,-3.4720641379740047,-0.17193586202599542
1758217990.1740081,5.457251310348511,-3.761,-3.3741456167089003,-0.3868543832910998
1758217990.1798344,5.463077545166016,-2.449,-3.2764400723085783,0.8274400723085784
1758217990.1856558,5.4688990116119385,-3.63,-3.1782556311560906,-0.45174436884390934
1758217990.1914923,5.474735498428345,-3.259,-3.0792732325750305,-0.1797267674249694
1758217990.1972454,5.480488538742065,-3.529,-2.981188204368099,-0.5478117956319011
1758217990.2030787,5.486321926116943,-3.34,-2.881224590445072,-0.4587754095549279
1758217990.208722,5.491965293884277,-3.031,-2.7840451547056424,-0.24695484529435774
1758217990.2144399,5.497683048248291,-2.878,-2.685126786877459,-0.19287321312254102
1758217990.2203848,5.5036280155181885,-2.263,-2.5818054929722445,0.3188054929722446
1758217990.2261298,5.50937294960022,-2.121,-2.4815198041353885,0.36051980413538853
1758217990.2318776,5.5151207447052,-2.315,-2.3807667029879287,0.06576670298792875
1758217990.237636,5.52087926864624,-2.231,-2.279422942744837,0.04842294274483727
1758217990.243435,5.526678085327148,-1.8,-2.17697931742893,0.37697931742893
1758217990.249145,5.532388210296631,-2.219,-2.075735535690828,-0.14326446430917184
1758217990.2549868,5.538229942321777,-1.724,-1.9717981489917147,0.2477981489917147
1758217990.2607892,5.544032335281372,-1.776,-1.868216938030614,0.09221693803061393
1758217990.2664056,5.549648761749268,-1.602,-1.767645130196839,0.1656451301968389
1758217990.272509,5.555752277374268,-1.274,-1.6580230589581062,0.3840230589581062
1758217990.2782745,5.561517715454102,-1.528,-1.5541764854972238,0.026176485497223734
1758217990.2840466,5.56728982925415,-1.298,-1.4499381334696142,0.15193813346961416
1758217990.2898126,5.573055744171143,-1.211,-1.3455572269040066,0.1345572269040065
1758217990.2953393,5.578582525253296,-1.001,-1.245282165103257,0.24428216510325718
1758217990.3009493,5.584192514419556,-1.008,-1.1432894118106365,0.13528941181063647
1758217990.306675,5.58991813659668,-0.306,-1.0389943382741889,0.7329943382741888
1758217990.3124993,5.595742464065552,-0.318,-0.9327109032517436,0.6147109032517435
1758217990.3181894,5.60143256187439,-0.328,-0.8287080947940278,0.5007080947940279
1758217990.3239117,5.607154846191406,-0.031,-0.7239652966383029,0.6929652966383029
1758217990.3296692,5.61291241645813,-0.268,-0.6184398277840448,0.3504398277840448
1758217990.335396,5.618639230728149,-0.069,-0.5133586696158416,0.44435866961584164
1758217990.3412657,5.624508857727051,0.965,-0.40555095408051556,1.3705509540805156
1758217990.3467302,5.629973411560059,-0.01,-0.30510234426753496,0.29510234426753496
1758217990.352227,5.635470151901245,0.28,-0.20399841963011156,0.4839984196301116
1758217990.357899,5.641142129898071,0.357,-0.09961995413749292,0.4566199541374929
1758217990.3635917,5.646834850311279,0.338,0.005176453128155234,0.3328235468718448
1758217990.369833,5.653076171875,0.654,0.120094227349593,0.5339057726504071
1758217990.376562,5.6598052978515625,0.857,0.24399555893287528,0.6130044410671247
1758217990.38326,5.666503190994263,0.646,0.36729751945029954,0.2787024805497005
1758217990.3896704,5.672913551330566,0.962,0.48525884030925226,0.4767411596907477
1758217990.396123,5.679366111755371,0.646,0.6039257854599638,0.04207421454003624
1758217990.4027166,5.685959815979004,1.381,0.7250901387541958,0.6559098612458042
1758217990.4091175,5.6923606395721436,1.027,0.8425911389410252,0.1844088610589747
1758217990.4157443,5.6989874839782715,1.743,0.964092636398711,0.7789073636012891
1758217990.4223258,5.70556902885437,1.528,1.0845887510025372,0.44341124899746287
1758217990.4286275,5.7118706703186035,1.966,1.1997736986470702,0.7662263013529298
1758217990.4351747,5.7184178829193115,2.107,1.319229850915217,0.7877701490847833
1758217990.441634,5.724877119064331,1.865,1.4368397962449162,0.4281602037550838
1758217990.4483845,5.731627702713013,2.174,1.5594728915596088,0.6145271084403912
1758217990.4548466,5.7380897998809814,2.442,1.6765709305583436,0.7654290694416566
1758217990.4612622,5.744505405426025,2.854,1.7925180209236578,1.0614819790763423
1758217990.4677572,5.75100040435791,2.751,1.9095631971089477,0.8414368028910522
1758217990.4742873,5.757530450820923,2.954,2.02687435904072,0.9271256409592801
1758217990.4810128,5.764256000518799,2.895,2.1472889978904894,0.7477110021095106
1758217990.4874108,5.770653963088989,2.691,2.2614297598371484,0.4295702401628514
1758217990.493984,5.777227163314819,2.861,2.3782575853627055,0.4827424146372947
1758217990.5007732,5.784016370773315,3.361,2.498431582453641,0.8625684175463593
1758217990.5067532,5.789996385574341,3.132,2.6038462316163438,0.5281537683836564
1758217990.5134048,5.796648025512695,3.634,2.7205971997973886,0.9134028002026113
1758217990.5199084,5.803151607513428,4.274,2.8342141068137807,1.4397858931862193
1758217990.5265186,5.8097617626190186,3.622,2.9491263358110076,0.6728736641889923
1758217990.533294,5.816537141799927,3.596,3.0662928857080733,0.5297071142919267
1758217990.5396245,5.8228676319122314,4.693,3.1751778473448016,1.517822152655198
1758217990.5463347,5.829577922821045,4.034,3.289951058520719,0.744048941479281
1758217990.5528052,5.836048364639282,4.628,3.3999709448620345,1.2280290551379656
1758217990.559249,5.84249210357666,5.047,3.5088792714999966,1.5381207285000031
1758217990.565719,5.848962068557739,4.743,3.6175486225957116,1.1254513774042887
1758217990.57208,5.855323076248169,4.858,3.7237001861199444,1.1342998138800553
1758217990.5787632,5.862006425857544,5.035,3.834473450613093,1.200526549386907
1758217990.5853453,5.868588447570801,4.922,3.9427857142465186,0.9792142857534811
1758217990.5917604,5.8750035762786865,5.401,4.047583536411744,1.353416463588256
1758217990.5982099,5.881453037261963,5.303,4.152156644126533,1.1508433558734668
1758217990.6045568,5.887799978256226,5.485,4.254278093235895,1.2307219067641055
1758217990.6108272,5.894070386886597,5.605,4.354379638275003,1.2506203617249971
1758217990.6174521,5.900695323944092,5.926,4.4592683208936394,1.4667316791063607
1758217990.6240427,5.907285928726196,5.811,4.562702156699585,1.2482978433004153
1758217990.6308134,5.9140565395355225,5.401,4.667991668618795,0.733008331381205
1758217990.637248,5.9204912185668945,5.983,4.767125518110832,1.215874481889168
1758217990.6437216,5.92696475982666,5.871,4.865921522421627,1.0050784775783734
1758217990.6502123,5.933455467224121,6.041,4.964016305554687,1.076983694445313
1758217990.6566808,5.939924001693726,6.038,5.060796602312266,0.9772033976877346
1758217990.663156,5.946399211883545,6.893,5.156677913448016,1.7363220865519837
1758217990.6692502,5.95249342918396,6.517,5.24598737876674,1.2710126212332602
1758217990.6750019,5.958245038986206,6.132,5.329433786608547,0.8025662133914526
1758217990.6805682,5.96381139755249,5.866,5.409400903343204,0.4565990966567961
1758217990.6865878,5.9698309898376465,6.991,5.494988917610627,1.4960110823893729
1758217990.6922235,5.975466728210449,6.357,5.574267699065861,0.7827323009341391
1758217990.6979108,5.981153964996338,7.199,5.6534234685564355,1.5455765314435643
1758217990.7038753,5.987118482589722,7.896,5.735510424268281,2.1604895757317193
1758217990.7098415,5.993084669113159,8.554,5.8166559083644325,2.737344091635568
1758217990.7156372,5.998880386352539,6.057,5.894545981059062,0.16245401894093803
1758217990.7212903,6.004533529281616,6.395,5.969618243552758,0.4253817564472415
1758217990.7271461,6.01038932800293,8.449,6.046430293930027,2.402569706069973
1758217990.732987,6.01623010635376,7.479,6.122068328451731,1.3569316715482689
1758217990.738642,6.02188515663147,7.424,6.194359722508896,1.2296402774911046
1758217990.7443733,6.027616500854492,8.552,6.266669754859943,2.285330245140057
1758217990.7501993,6.033442497253418,8.1,6.339175125588766,1.7608248744112336
1758217990.7559435,6.039186716079712,7.997,6.4096653021324315,1.5873346978675684
1758217990.7616215,6.044864654541016,7.597,6.478357719669177,1.1186422803308238
1758217990.767537,6.050780296325684,7.331,6.5488733052116475,0.782126694788353
1758217990.7738872,6.057130336761475,8.38,6.6233581909210475,1.7566418090789533
1758217990.7806463,6.063889503479004,9.914,6.7012509437628776,3.212749056237122
1758217990.7870474,6.070290565490723,6.486,6.773679087187195,-0.28767908718719504
1758217990.793678,6.076921224594116,8.471,6.847317270930502,1.6236827290694977
1758217990.8002872,6.083530426025391,8.602,6.919296311206983,1.6827036887930173
1758217990.806805,6.09004807472229,11.741,6.9888742367982,4.7521257632018
1758217990.8132923,6.0965354442596436,8.013,7.0567301378497875,0.9562698621502124
1758217990.819808,6.10305118560791,8.691,7.123464159606657,1.5675358403933437
1758217990.8263102,6.109553337097168,6.443,7.188628075162562,-0.7456280751625624
1758217990.8328345,6.116077661514282,9.919,7.252564044165672,2.666435955834329
1758217990.839337,6.122580289840698,10.135,7.314828941001655,2.820171058998345
1758217990.8458087,6.129051923751831,9.914,7.375338783732552,2.538661216267448
1758217990.8517883,6.135031461715698,8.734,7.429943821274458,1.304056178725542
1758217990.8587341,6.141977310180664,9.1,7.4917883158883525,1.6082116841116472
1758217990.865248,6.148491144180298,9.407,7.548226274905454,1.8587737250945464
1758217990.8713624,6.1546056270599365,11.698,7.599819686184246,4.098180313815754
1758217990.877133,6.160376071929932,6.668,7.647271918211478,-0.9792719182114782
1758217990.882783,6.1660261154174805,9.335,7.692561540770372,1.6424384592296288
1758217990.8885322,6.1717753410339355,9.031,7.737448041571026,1.2935519584289743
1758217990.8942566,6.177499771118164,8.777,7.780933113545907,0.9960668864540922
1758217990.899851,6.183094263076782,10.408,7.822260000066314,2.5857399999336854
1758217990.9056153,6.188858509063721,9.297,7.8636233083509754,1.4333766916490251
1758217990.9113154,6.194558620452881,8.976,7.903304739119315,1.0726952608806855
1758217990.9164553,6.199698448181152,8.756,7.938038971274538,0.8179610287254624
1758217990.9222171,6.2054603099823,9.464,7.975791001226056,1.4882089987739446
1758217990.9278698,6.211112976074219,10.06,8.011603864191642,2.0483961358083587
1758217990.9336169,6.216860055923462,9.876,8.046766611866214,1.829233388133785
1758217990.939275,6.2225182056427,10.506,8.080150268269485,2.4258497317305157
1758217990.9449687,6.228211879730225,9.112,8.112501347347493,0.9994986526525071
1758217990.9500895,6.233332633972168,11.021,8.140528657546003,2.8804713424539976
1758217990.9557714,6.239014625549316,10.333,8.170439007449657,2.1625609925503433
1758217990.9615483,6.244791507720947,9.486,8.199562187248036,1.2864378127519647
1758217990.9673305,6.250573635101318,10.348,8.227408026163538,2.120591973836463
1758217990.973759,6.257002115249634,9.11,8.25682988901169,0.8531701109883087
1758217990.980461,6.263704061508179,10.501,8.285774456587399,2.2152255434126005
1758217990.986947,6.270190238952637,10.669,8.312100729373698,2.356899270626302
1758217990.99345,6.276693105697632,10.324,8.33682405492068,1.9871759450793203
1758217990.9999833,6.283226490020752,9.677,8.359973683970724,1.317026316029276
1758217991.006514,6.289757251739502,10.321,8.381416595456194,1.9395834045438054
1758217991.0123804,6.295623540878296,10.072,8.399227282946278,1.6727727170537214
1758217991.0190802,6.302323341369629,10.657,8.417885469735172,2.2391145302648283
1758217991.025607,6.308850288391113,10.812,8.434332674305773,2.377667325694226
1758217991.0321271,6.315370321273804,10.209,8.449054751709545,1.759945248290455
1758217991.038621,6.321864128112793,10.63,8.462018090473213,2.1679819095267874
1758217991.045148,6.328391075134277,10.209,8.473335812105756,1.735664187894244
1758217991.0516856,6.334928750991821,10.575,8.482949439272723,2.0920505607272766
1758217991.0581613,6.341404438018799,11.171,8.490770290775584,2.680229709224415
1758217991.0646226,6.34786581993103,10.92,8.496884371710546,2.4231156282894535
1758217991.0712159,6.354459047317505,10.855,8.501382299432064,2.353617700567936
1758217991.0776114,6.360854625701904,10.755,8.50406428947467,2.250935710525331
1758217991.084158,6.367401123046875,9.867,8.505094427984368,1.3619055720156332
1758217991.090831,6.374074220657349,10.295,8.504358475194216,1.7906415248057836
1758217991.0973604,6.380603551864624,10.041,8.50189326364621,1.5391067363537907
1758217991.1040154,6.387258529663086,11.226,8.497604887964618,2.7283951120353827
1758217991.1105652,6.393808364868164,10.546,8.491634763307912,2.054365236692087
1758217991.1173587,6.400601863861084,10.839,8.48361025394183,2.3553897460581705
1758217991.1238372,6.407080411911011,11.068,8.474221381779927,2.593778618220073
1758217991.1303792,6.4136223793029785,11.356,8.463022416925321,2.8929775830746784
1758217991.1369164,6.420159578323364,11.6,8.450109257563795,3.149890742436204
1758217991.1434274,6.426670551300049,10.321,8.435539170454724,1.8854608295452753
1758217991.1498117,6.4330549240112305,10.427,8.419599385961376,2.007400614038623
1758217991.1564991,6.43974232673645,9.792,8.40115132946313,1.3908486705368706
1758217991.1631174,6.4463605880737305,10.374,8.381133258601599,1.9928667413984016
1758217991.1695383,6.452781438827515,9.51,8.360042303911204,1.149957696088796
1758217991.1760423,6.459285497665405,10.436,8.337005567197473,2.0989944328025274
1758217991.1825142,6.465757369995117,10.206,8.312416726419611,1.8935832735803881
1758217991.188911,6.472154140472412,10.475,8.286484949682636,2.1885150503173634
1758217991.195394,6.478637218475342,10.068,8.25855689243794,1.8094431075620605
1758217991.2018936,6.4851367473602295,9.869,8.22889990047246,1.6401000995275403
1758217991.20841,6.491653203964233,10.034,8.197505091871939,1.8364949081280617
1758217991.2150044,6.4982476234436035,10.027,8.164048566451669,1.8629514335483304
1758217991.221476,6.504719257354736,9.845,8.129572701762587,1.7154272982374135
1758217991.2281628,6.511405944824219,9.804,8.092249818405184,1.711750181594816
1758217991.2346683,6.517911434173584,10.264,8.054286381942807,2.209713618057192
1758217991.241088,6.524331092834473,10.072,8.015234320031146,2.056765679968853
1758217991.247817,6.531060218811035,9.809,7.972613285556158,1.836386714443841
1758217991.2543063,6.5375494956970215,9.627,7.929885088964298,1.6971149110357029
1758217991.2608516,6.544094800949097,9.469,7.885179371820794,1.5838206281792058
1758217991.2674918,6.550734996795654,9.629,7.838184197136097,1.7908158028639027
1758217991.2741208,6.557363986968994,9.246,7.789629306662854,1.4563706933371465
1758217991.280626,6.56386923789978,9.919,7.740398662503372,2.1786013374966284
1758217991.2871485,6.570391654968262,9.845,7.689474893395389,2.1555251066046113
1758217991.2936609,6.576904058456421,9.254,7.637078072000204,1.6169219279997957
1758217991.300239,6.583482265472412,9.584,7.5825891546042055,2.001410845395794
1758217991.306751,6.589994192123413,8.909,7.527113550284402,1.3818864497155987
1758217991.3131297,6.596372842788696,10.319,7.471302982983716,2.8476970170162845
1758217991.3196902,6.602933406829834,8.823,7.412394403108623,1.4106055968913775
1758217991.3260846,6.609327793121338,9.656,7.353519581265646,2.302480418734355
1758217991.332854,6.6160972118377686,9.014,7.2896359727654545,1.7243640272345448
1758217991.3393626,6.622605800628662,9.531,7.2267179770731005,2.3042820229269
1758217991.3458583,6.629101514816284,8.806,7.162475320699361,1.6435246793006382
1758217991.3523996,6.635642766952515,8.993,7.096332638126338,1.8966673618736625
1758217991.3590775,6.64232063293457,8.794,7.027322144494053,1.7666778555059475
1758217991.3653204,6.648563623428345,8.969,6.9614605498026085,2.007539450197391
1758217991.3714652,6.654708385467529,8.686,6.895378166470558,1.7906218335294417
1758217991.377199,6.660442113876343,9.067,6.83260208143485,2.2343979185651506
1758217991.3829768,6.66621994972229,8.303,6.76826548662889,1.5347345133711112
1758217991.388699,6.671942234039307,8.31,6.703491465239081,1.6065085347609198
1758217991.3942082,6.6774513721466064,8.341,6.640146867763806,1.700853132236193
1758217991.4000297,6.683272838592529,7.934,6.57217328422983,1.36182671577017
1758217991.4056818,6.68892502784729,7.968,6.505166260545634,1.462833739454366
1758217991.411392,6.6946351528167725,7.393,6.43647262401873,0.9565273759812696
1758217991.41718,6.700423240661621,8.353,6.36582659793378,1.9871734020662197
1758217991.422845,6.706088066101074,8.071,6.295707026199193,1.7752929738008065
1758217991.4285595,6.71180272102356,8.234,6.22400150788078,2.0099984921192195
1758217991.4341304,6.717373609542847,7.57,6.153173724403987,1.416826275596013
1758217991.4399095,6.7231526374816895,7.997,6.078744863784216,1.9182551362157838
1758217991.445652,6.72889518737793,7.748,6.0038344152981304,1.7441655847018698
1758217991.4514916,6.734734773635864,7.812,5.926697937802736,1.8853020621972645
1758217991.457317,6.740560293197632,7.25,5.848795108179681,1.4012048918203188
1758217991.4630098,6.74625301361084,7.767,5.77176168395135,1.99523831604865
1758217991.4687936,6.752036809921265,7.357,5.692590712209451,1.6644092877905496
1758217991.4753902,6.758633375167847,7.372,5.6011969103306285,1.7708030896693714
1758217991.482016,6.765259265899658,6.876,5.50823824918584,1.36776175081416
1758217991.48877,6.772013187408447,6.855,5.412308778047842,1.4426912219521588
1758217991.495189,6.778432130813599,7.415,5.32005727416828,2.0949427258317197
1758217991.5019524,6.785195589065552,7.23,5.221736390836914,2.0082636091630865
1758217991.5085146,6.791757822036743,6.9,5.125264343894264,1.7747356561057366
1758217991.5152764,6.798519611358643,6.634,5.024771059064283,1.6092289409357177
1758217991.521987,6.805230140686035,6.472,4.923969986883789,1.548030013116211
1758217991.528439,6.811682224273682,6.67,4.826066823359504,1.8439331766404958
1758217991.5349069,6.818150043487549,6.167,4.726976453187219,1.4400235468127809
1758217991.541271,6.824514150619507,5.83,4.628567578874618,1.2014324211253822
1758217991.5476708,6.83091402053833,5.954,4.528717585648636,1.425282414351364
1758217991.554141,6.837384223937988,6.11,4.42688506139826,1.68311493860174
1758217991.5605104,6.8437535762786865,5.021,4.325790426915074,0.6952095730849255
1758217991.5671082,6.850351333618164,6.084,4.220203240206811,1.863796759793189
1758217991.5738518,6.857095003128052,5.15,4.111391757297776,1.0386082427022245
1758217991.5803301,6.863573312759399,5.452,4.00603747302151,1.44596252697849
1758217991.586809,6.870052099227905,5.897,3.899889091318032,1.997110908681968
1758217991.5932841,6.876527309417725,5.811,3.7930351073554367,2.0179648926445632
1758217991.5997496,6.882992744445801,5.169,3.6856017877330127,1.4833982122669869
1758217991.606337,6.889580249786377,5.114,3.575401390807167,1.538598609192833
1758217991.6127968,6.896039962768555,6.091,3.466636927393535,2.624363072606465
1758217991.6192648,6.902508020401001,5.772,3.35705776769789,2.4149422323021104
1758217991.6258223,6.90906548500061,5.078,3.245297956840584,1.8327020431594163
1758217991.6323144,6.915557622909546,4.417,3.134013692810131,1.2829863071898688
1758217991.6387856,6.9220287799835205,4.772,3.022480134184301,1.7495198658156994
1758217991.645303,6.928546190261841,5.001,2.909557804535004,2.0914421954649964
1758217991.6518157,6.935058832168579,4.657,2.7961481738041534,1.8608518261958467
1758217991.6583097,6.9415528774261475,4.336,2.6825182543723547,1.6534817456276456
1758217991.6647794,6.9480226039886475,4.168,2.5687965900984913,1.5992034099015089
1758217991.6709108,6.954154014587402,3.797,2.4605660767328033,1.336433923267197
1758217991.6765583,6.959801435470581,3.78,2.3605038746592513,1.4194961253407485
1758217991.6822853,6.96552848815918,3.644,2.258679806252721,1.3853201937472792
1758217991.688049,6.97129225730896,3.677,2.155862408648155,1.5211375913518452
1758217991.6938035,6.977046728134155,3.874,2.0528865234244753,1.8211134765755248
1758217991.6994786,6.98272180557251,3.718,1.9510300446519322,1.7669699553480678
1758217991.7052162,6.988459348678589,5.047,1.8477644929025403,3.1992355070974594
1758217991.7109697,6.994212865829468,2.722,1.7439371776643717,0.9780628223356282
1758217991.7167695,7.000012636184692,4.135,1.6390140733202547,2.495985926679745
1758217991.722409,7.005652189254761,2.863,1.5367542262998455,1.3262457737001545
1758217991.728294,7.011537075042725,3.417,1.4298157497240205,1.9871842502759793
1758217991.7340236,7.017266750335693,2.334,1.3254887430525883,1.0085112569474117
1758217991.7397983,7.023041486740112,2.617,1.2201495922225754,1.3968504077774246
1758217991.7454908,7.028733968734741,2.581,1.1161390576650891,1.4648609423349108
1758217991.7512863,7.034529447555542,2.722,1.010088293613595,1.7119117063864049
1758217991.7572796,7.040522813796997,2.643,0.9002666186055109,1.7427333813944887
1758217991.7630029,7.04624605178833,2.188,0.7952699173457471,1.392730082654253
1758217991.7688205,7.052063703536987,2.866,0.6884335611517889,2.177566438848211
1758217991.7754376,7.058680772781372,1.753,0.566806852343194,1.186193147656806
1758217991.781927,7.0651702880859375,1.882,0.44743511656656654,1.4345648834334335
1758217991.78872,7.07196307182312,1.702,0.3224165055045036,1.3795834944954963
1758217991.795104,7.078347206115723,1.951,0.20487971056080403,1.746120289439196
1758217991.801877,7.08512020111084,1.542,0.08016852505566972,1.4618314749443304
1758217991.808212,7.0914552211761475,1.882,-0.03646833820444395,1.9184683382044438
1758217991.8147676,7.098010778427124,1.444,-0.15713088819302656,1.6011308881930266
1758217991.821155,7.104398250579834,2.033,-0.2746420261958901,2.30764202619589
1758217991.827895,7.111138105392456,1.688,-0.3985485132269059,2.086548513226906
1758217991.8343809,7.117624044418335,1.808,-0.5176772294324739,2.3256772294324737
1758217991.840893,7.124136209487915,1.872,-0.6371546192173065,2.5091546192173064
1758217991.8473299,7.130573034286499,0.096,-0.7550948112186567,0.8510948112186567
1758217991.8537695,7.137012720108032,0.836,-0.8729095356029624,1.7089095356029622
1758217991.860125,7.143368244171143,0.297,-0.9889869937557021,1.285986993755702
1758217991.8668432,7.150086402893066,1.822,-1.1114490593802804,2.9334490593802807
1758217991.8730233,7.156266450881958,-1.235,-1.2238631079116182,-0.011136892088381867
1758217991.8786857,7.16192889213562,-0.694,-1.3266426196636094,0.6326426196636095
1758217991.8844545,7.1676976680755615,-0.244,-1.4311195168609685,1.1871195168609685
1758217991.8902838,7.173527002334595,-0.424,-1.5364375549986484,1.1124375549986485
1758217991.8959956,7.179238796234131,0.409,-1.6393661545142617,2.0483661545142615
1758217991.9015522,7.184795379638672,-1.159,-1.739229743017556,0.580229743017556
1758217991.9072325,7.190475702285767,-0.467,-1.841028251505183,1.374028251505183
1758217991.9127693,7.196012496948242,-0.172,-1.939958370553485,1.7679583705534851
1758217991.9183614,7.201604604721069,-0.558,-2.0395649510247056,1.4815649510247055
1758217991.924037,7.207280158996582,-0.9,-2.1403219919446275,1.2403219919446276
